Date,Body,TransactionID,Amount,Category
05/31/2024,*113*R*A bank deposit of 5000 RWF has been added to your mobile money account at 2024-05-31 09:39:09. Your NEW BALANCE :5700 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,5000,Incoming Money
05/31/2024,"TxId: 49894890981. Your payment of 1,700 RWF to Linda Green 61690 has been completed at 2024-05-31 09:39:36. Your new balance: 4,000 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",49894890981,"1,700",Payments to Code Holders
05/31/2024,"TxId: 36362293540. Your payment of 1,500 RWF to Jane Smith 80677 has been completed at 2024-05-31 12:57:20. Your new balance: 2,500 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",36362293540,"1,500",Payments to Code Holders
05/31/2024,"*165*S*1000 RWF transferred to Linda Green (250788999999) from 36521838 at 2024-05-31 15:39:56 . Fee was: 20 RWF. New balance: 1480 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,1000,Transfers to Mobile Numbers
06/01/2024,*113*R*A bank deposit of 5000 RWF has been added to your mobile money account at 2024-06-01 01:28:58. Your NEW BALANCE :6480 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,5000,Incoming Money
06/01/2024,"*165*S*1500 RWF transferred to Samuel Carter (250789888888) from 36521838 at 2024-06-01 01:43:33 . Fee was: 100 RWF. New balance: 4880 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,1500,Transfers to Mobile Numbers
06/01/2024,*113*R*A bank deposit of 5000 RWF has been added to your mobile money account at 2024-06-01 11:28:55. Your NEW BALANCE :9880 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,5000,Incoming Money
06/01/2024,"*165*S*5000 RWF transferred to Jane Smith (250790777777) from 36521838 at 2024-06-01 11:30:05 . Fee was: 100 RWF. New balance: 4780 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,5000,Transfers to Mobile Numbers
06/01/2024,"TxId: 38069282043. Your payment of 4,050 RWF to Jane Smith 20505 has been completed at 2024-06-01 14:35:41. Your new balance: 730 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",38069282043,"4,050",Payments to Code Holders
06/01/2024,*113*R*A bank deposit of 15000 RWF has been added to your mobile money account at 2024-06-01 19:46:10. Your NEW BALANCE :15730 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,15000,Incoming Money
06/01/2024,"TxId: 66215693108. Your payment of 1,000 RWF to Samuel Carter 81957 has been completed at 2024-06-01 19:46:46. Your new balance: 14,730 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",66215693108,"1,000",Payments to Code Holders
06/01/2024,"TxId: 37706238756. Your payment of 900 RWF to Robert Brown 96964 has been completed at 2024-06-01 19:48:05. Your new balance: 13,830 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",37706238756,900,Payments to Code Holders
06/01/2024,"*165*S*10000 RWF transferred to Alex Doe (250790777777) from 36521838 at 2024-06-01 19:49:38 . Fee was: 100 RWF. New balance: 3730 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,10000,Transfers to Mobile Numbers
06/01/2024,"TxId: 22989641020. Your payment of 1,500 RWF to Linda Green 38423 has been completed at 2024-06-01 19:51:37. Your new balance: 2,230 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",22989641020,"1,500",Payments to Code Holders
06/02/2024,"*165*S*2000 RWF transferred to Alex Doe (250790777777) from 36521838 at 2024-06-02 17:28:41 . Fee was: 100 RWF. New balance: 130 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,2000,Transfers to Mobile Numbers
06/02/2024,*113*R*A bank deposit of 5000 RWF has been added to your mobile money account at 2024-06-02 20:56:47. Your NEW BALANCE :5130 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,5000,Incoming Money
06/02/2024,"TxId: 28025360855. Your payment of 2,000 RWF to Alex Doe 65474 has been completed at 2024-06-02 21:10:45. Your new balance: 3,130 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",28025360855,"2,000",Payments to Code Holders
06/03/2024,"*165*S*1500 RWF transferred to Robert Brown (250788999999) from 36521838 at 2024-06-03 09:24:24 . Fee was: 100 RWF. New balance: 1530 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,1500,Transfers to Mobile Numbers
06/03/2024,*113*R*A bank deposit of 5000 RWF has been added to your mobile money account at 2024-06-03 13:08:48. Your NEW BALANCE :6530 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,5000,Incoming Money
06/03/2024,"TxId: 32615649069. Your payment of 3,500 RWF to Jane Smith 14003 has been completed at 2024-06-03 13:10:42. Your new balance: 3,030 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",32615649069,"3,500",Payments to Code Holders
06/03/2024,"*165*S*1500 RWF transferred to Alex Doe (250791666666) from 36521838 at 2024-06-03 13:32:11 . Fee was: 100 RWF. New balance: 1430 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,1500,Transfers to Mobile Numbers
06/03/2024,*113*R*A bank deposit of 5000 RWF has been added to your mobile money account at 2024-06-03 15:32:37. Your NEW BALANCE :6430 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,5000,Incoming Money
06/03/2024,"*165*S*1500 RWF transferred to Linda Green (250790777777) from 36521838 at 2024-06-03 15:33:15 . Fee was: 100 RWF. New balance: 4830 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,1500,Transfers to Mobile Numbers
06/03/2024,"*165*S*1500 RWF transferred to Samuel Carter (250788999999) from 36521838 at 2024-06-03 17:55:27 . Fee was: 100 RWF. New balance: 3230 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,1500,Transfers to Mobile Numbers
06/03/2024,*113*R*A bank deposit of 5000 RWF has been added to your mobile money account at 2024-06-03 18:56:18. Your NEW BALANCE :8230 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,5000,Incoming Money
06/03/2024,"TxId: 21910499837. Your payment of 4,800 RWF to Alex Doe 46942 has been completed at 2024-06-03 18:57:19. Your new balance: 3,430 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",21910499837,"4,800",Payments to Code Holders
06/03/2024,"TxId: 40412577651. Your payment of 1,300 RWF to Samuel Carter 46893 has been completed at 2024-06-03 19:34:13. Your new balance: 2,130 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",40412577651,"1,300",Payments to Code Holders
06/04/2024,"TxId: 44021806588. Your payment of 1,500 RWF to Linda Green 96637 has been completed at 2024-06-04 09:32:38. Your new balance: 630 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",44021806588,"1,500",Payments to Code Holders
06/04/2024,*113*R*A bank deposit of 5000 RWF has been added to your mobile money account at 2024-06-04 13:51:52. Your NEW BALANCE :5630 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,5000,Incoming Money
06/04/2024,"TxId: 70782527436. Your payment of 3,500 RWF to Robert Brown 25426 has been completed at 2024-06-04 13:52:25. Your new balance: 2,130 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",70782527436,"3,500",Payments to Code Holders
06/04/2024,"TxId: 15037119744. Your payment of 2,100 RWF to Alex Doe 72233 has been completed at 2024-06-04 21:19:34. Your new balance: 30 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",15037119744,"2,100",Payments to Code Holders
06/05/2024,*113*R*A bank deposit of 10000 RWF has been added to your mobile money account at 2024-06-05 09:49:25. Your NEW BALANCE :10030 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,10000,Incoming Money
06/05/2024,"*165*S*2000 RWF transferred to Robert Brown (250788999999) from 36521838 at 2024-06-05 09:49:59 . Fee was: 100 RWF. New balance: 7930 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,2000,Transfers to Mobile Numbers
06/05/2024,"*165*S*3500 RWF transferred to Jane Smith (250789888888) from 36521838 at 2024-06-05 14:01:38 . Fee was: 100 RWF. New balance: 4330 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,3500,Transfers to Mobile Numbers
06/05/2024,*113*R*A bank deposit of 21000 RWF has been added to your mobile money account at 2024-06-05 17:19:19. Your NEW BALANCE :25330 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,21000,Incoming Money
06/05/2024,"TxId: 25107231114. Your payment of 24,500 RWF to Alex Doe 27079 has been completed at 2024-06-05 17:19:49. Your new balance: 830 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",25107231114,"24,500",Payments to Code Holders
06/05/2024,*113*R*A bank deposit of 200000 RWF has been added to your mobile money account at 2024-06-05 18:03:43. Your NEW BALANCE :200830 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,200000,Incoming Money
06/05/2024,*113*R*A bank deposit of 5000 RWF has been added to your mobile money account at 2024-06-05 18:07:08. Your NEW BALANCE :205830 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,5000,Incoming Money
06/05/2024,"*165*S*200000 RWF transferred to Jane Smith (250791666666) from 36521838 at 2024-06-05 18:07:34 . Fee was: 1500 RWF. New balance: 4330 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,200000,Transfers to Mobile Numbers
06/05/2024,"*165*S*2000 RWF transferred to Robert Brown (250791666666) from 36521838 at 2024-06-05 18:29:19 . Fee was: 100 RWF. New balance: 2230 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,2000,Transfers to Mobile Numbers
06/05/2024,"TxId: 19727516208. Your payment of 600 RWF to Linda Green 76533 has been completed at 2024-06-05 22:17:21. Your new balance: 1,630 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",19727516208,600,Payments to Code Holders
06/06/2024,*113*R*A bank deposit of 5000 RWF has been added to your mobile money account at 2024-06-06 08:18:21. Your NEW BALANCE :6630 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,5000,Incoming Money
06/06/2024,"*165*S*2000 RWF transferred to Jane Smith (250788999999) from 36521838 at 2024-06-06 08:18:49 . Fee was: 100 RWF. New balance: 4530 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,2000,Transfers to Mobile Numbers
06/06/2024,"*165*S*2000 RWF transferred to Jane Smith (250790777777) from 36521838 at 2024-06-06 09:57:28 . Fee was: 100 RWF. New balance: 2430 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,2000,Transfers to Mobile Numbers
06/06/2024,"*165*S*1500 RWF transferred to Robert Brown (250790777777) from 36521838 at 2024-06-06 13:54:42 . Fee was: 100 RWF. New balance: 830 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,1500,Transfers to Mobile Numbers
06/06/2024,"*164*S*Y'ello,A transaction of 600 RWF by INFORMATION TECHNOLOGY  ENGINEERING CONSTRUCTION   ITEC Ltd on your MOMO account was successfully completed at 2024-06-06 16:19:01. Message from debit receiver: ITEC Pay. Your new balance:230 RWF. Fee was 0 RWF. Financial Transaction Id: 14262449979. External Transaction Id: c5e8bfeb-33d8-4eb2-8d22-154e5ff5e310.*EN#",,600,Transfers to Mobile Numbers
06/06/2024,*113*R*A bank deposit of 5000 RWF has been added to your mobile money account at 2024-06-06 17:56:07. Your NEW BALANCE :5230 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,5000,Incoming Money
06/06/2024,"*165*S*1500 RWF transferred to Alex Doe (250789888888) from 36521838 at 2024-06-06 18:06:14 . Fee was: 100 RWF. New balance: 3630 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,1500,Transfers to Mobile Numbers
06/06/2024,"TxId: 36046721654. Your payment of 800 RWF to Robert Brown 84176 has been completed at 2024-06-06 18:18:56. Your new balance: 2,830 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",36046721654,800,Payments to Code Holders
06/06/2024,*162*TxId:14264876273*S*Your payment of 2000 RWF to MTN Cash Power with token 06476-53398-98517-06704 has been completed at 2024-06-06 18:34:13. Fee was 0 RWF. Your new balance: 830 RWF . Message: - -. *EN#,,2000,Payments to Code Holders
06/07/2024,*113*R*A bank deposit of 5000 RWF has been added to your mobile money account at 2024-06-07 07:52:17. Your NEW BALANCE :5830 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,5000,Incoming Money
06/07/2024,"*165*S*500 RWF transferred to Samuel Carter (250790777777) from 36521838 at 2024-06-07 07:52:59 . Fee was: 20 RWF. New balance: 5310 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,500,Transfers to Mobile Numbers
06/07/2024,You have received 12000 RWF from Alex Doe (*********612) on your mobile money account at 2024-06-07 16:08:33. Message from sender: . Your new balance:17310 RWF. Financial Transaction Id: 41002852845.,,12000,Incoming Money
06/07/2024,"*165*S*400 RWF transferred to Robert Brown (250788999999) from 36521838 at 2024-06-07 16:51:27 . Fee was: 20 RWF. New balance: 16890 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,400,Transfers to Mobile Numbers
06/07/2024,"*165*S*1000 RWF transferred to Linda Green (250788999999) from 36521838 at 2024-06-07 17:29:00 . Fee was: 20 RWF. New balance: 15870 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,1000,Transfers to Mobile Numbers
06/07/2024,"*165*S*1500 RWF transferred to Robert Brown (250789888888) from 36521838 at 2024-06-07 20:08:37 . Fee was: 100 RWF. New balance: 14270 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,1500,Transfers to Mobile Numbers
06/07/2024,"*165*S*8000 RWF transferred to Jane Smith (250790777777) from 36521838 at 2024-06-07 20:36:44 . Fee was: 100 RWF. New balance: 6170 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,8000,Transfers to Mobile Numbers
06/07/2024,"*165*S*800 RWF transferred to Linda Green (250788999999) from 36521838 at 2024-06-07 20:42:24 . Fee was: 20 RWF. New balance: 5350 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,800,Transfers to Mobile Numbers
06/09/2024,*162*TxId:14303889432*S*Your payment of 2000 RWF to Airtime with token  has been completed at 2024-06-09 14:58:25. Fee was 0 RWF. Your new balance: 3350 RWF . Message: - -. *EN#,,2000,Payments to Code Holders
06/09/2024,*162*TxId:14304661948*S*Your payment of 1000 RWF to Airtime with token  has been completed at 2024-06-09 15:58:28. Fee was 0 RWF. Your new balance: 2350 RWF . Message: - -. *EN#,,1000,Payments to Code Holders
06/11/2024,"Yello!Umaze kugura 2000Rwf(1GB)/30days igura 2,000 RWF",,"2,000",Internet and Voice Bundle Purchases
06/11/2024,*162*TxId:14324965479*S*Your payment of 2000 RWF to Bundles and Packs with token  has been completed at 2024-06-11 06:26:11. Fee was 0 RWF. Your new balance: 350 RWF . Message: - -. *EN#,,2000,Payments to Code Holders
06/11/2024,*113*R*A bank deposit of 5000 RWF has been added to your mobile money account at 2024-06-11 07:51:04. Your NEW BALANCE :5350 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,5000,Incoming Money
06/11/2024,"*165*S*1000 RWF transferred to Robert Brown (250790777777) from 36521838 at 2024-06-11 07:52:49 . Fee was: 20 RWF. New balance: 4330 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,1000,Transfers to Mobile Numbers
06/11/2024,"*165*S*1500 RWF transferred to Samuel Carter (250789888888) from 36521838 at 2024-06-11 08:36:42 . Fee was: 100 RWF. New balance: 2730 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,1500,Transfers to Mobile Numbers
06/11/2024,"*165*S*2000 RWF transferred to Jane Smith (250790777777) from 36521838 at 2024-06-11 09:47:27 . Fee was: 100 RWF. New balance: 630 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,2000,Transfers to Mobile Numbers
06/11/2024,"*165*S*500 RWF transferred to Samuel Carter (250789888888) from 36521838 at 2024-06-11 14:05:01 . Fee was: 20 RWF. New balance: 110 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,500,Transfers to Mobile Numbers
06/11/2024,*113*R*A bank deposit of 5000 RWF has been added to your mobile money account at 2024-06-11 16:57:52. Your NEW BALANCE :5110 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,5000,Incoming Money
06/11/2024,"*165*S*1700 RWF transferred to Alex Doe (250790777777) from 36521838 at 2024-06-11 17:03:44 . Fee was: 100 RWF. New balance: 3310 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,1700,Transfers to Mobile Numbers
